Unnamed: 0	Geneid	KO	Pathway_ko	Definition
7570	Cre12.g506600	K15728	9181	Protein families: metabolism
7574	Cre12.g507051	K01193	9101	Carbohydrate metabolism
7575	Cre12.g507051	K01193	500	Starch and sucrose metabolism
7578	Cre12.g507300	K14842	9182	Protein families: genetic information processing
7589	Cre12.g507450	K08489	9123	"Folding	 sorting and degradation"
7590	Cre12.g507450	K08489	9182	Protein families: genetic information processing
7593	Cre12.g507650	K03686	9182	Protein families: genetic information processing
7594	Cre12.g507650	K03686	3029	Mitochondrial biogenesis
7595	Cre12.g507700	K12879	9121	Transcription
7596	Cre12.g507700	K12879	9122	Translation
7597	Cre12.g507700	K12879	9182	Protein families: genetic information processing
7598	Cre12.g507700	K12879	3041	Spliceosome
7602	Cre12.g508550	K00606	9108	Metabolism of cofactors and vitamins
7603	Cre12.g508700	K02367	9107	Glycan biosynthesis and metabolism
7604	Cre12.g508700	K02367	9181	Protein families: metabolism
7832	Cre12.g509400	K10808	9104	Nucleotide metabolism
7833	Cre12.g509400	K10808	240	Pyrimidine metabolism
7834	Cre12.g509400	K10808	9106	Metabolism of other amino acids
7835	Cre12.g509400	K10808	9111	Xenobiotics biodegradation and metabolism
7836	Cre12.g509400	K10808	9143	Cell growth and death
7837	Cre12.g509400	K10808	9182	Protein families: genetic information processing
7842	Cre12.g510050	K04035	9108	Metabolism of cofactors and vitamins
7859	Cre12.g510900	K03667	9182	Protein families: genetic information processing
7872	Cre12.g511700	K14066	9109	Metabolism of terpenoids and polyketides
7873	Cre12.g511700	K14066	9181	Protein families: metabolism
7921	Cre12.g512250	K12591	9123	"Folding	 sorting and degradation"
7922	Cre12.g512250	K12591	9182	Protein families: genetic information processing
7923	Cre12.g512300	K15718	9103	Lipid metabolism
7938	Cre12.g513500	K12867	9121	Transcription
7939	Cre12.g513500	K12867	9182	Protein families: genetic information processing
7940	Cre12.g513500	K12867	3041	Spliceosome
7941	Cre12.g513600	K12795	9151	Immune system
7942	Cre12.g513600	K12795	9159	Environmental adaptation
7946	Cre12.g514000	K04710	9103	Lipid metabolism
7947	Cre12.g514000	K04710	9132	Signal transduction
7951	Cre12.g514250	K11446	9181	Protein families: metabolism
7952	Cre12.g514250	K11446	9182	Protein families: genetic information processing
7955	Cre12.g514450	K12829	9121	Transcription
7956	Cre12.g514450	K12829	9182	Protein families: genetic information processing
7978	Cre12.g514950	K17680	9182	Protein families: genetic information processing
8002	Cre12.g516500	K10609	9123	"Folding	 sorting and degradation"
8003	Cre12.g516500	K10609	9124	Replication and repair
8004	Cre12.g516500	K10609	9172	Infectious diseases: Viral
8005	Cre12.g516500	K10609	9182	Protein families: genetic information processing
8006	Cre12.g516500	K10609	3400	DNA repair and recombination proteins
8007	Cre12.g516500	K10609	9183	Protein families: signaling and cellular processes
8011	Cre12.g516950	K16487	9182	Protein families: genetic information processing
8012	Cre12.g517150	K05907	9102	Energy metabolism
8013	Cre12.g517400	K07889	9132	Signal transduction
8014	Cre12.g517400	K07889	9141	Transport and catabolism
8015	Cre12.g517400	K07889	4145	Phagosome
8016	Cre12.g517400	K07889	9155	Excretory system
8017	Cre12.g517400	K07889	9171	Infectious diseases: Bacterial
8018	Cre12.g517400	K07889	9174	Infectious diseases: Parasitic
8019	Cre12.g517400	K07889	9182	Protein families: genetic information processing
8020	Cre12.g517400	K07889	9183	Protein families: signaling and cellular processes
8021	Cre12.g517400	K07889	4031	GTP-binding proteins
8060	Cre12.g519350	K17080	9182	Protein families: genetic information processing
8061	Cre12.g519350	K17080	9183	Protein families: signaling and cellular processes
8075	Cre12.g520550	K18752	9182	Protein families: genetic information processing
8076	Cre12.g520550	K18752	3009	Ribosome biogenesis
8093	Cre12.g521950	K14347	9183	Protein families: signaling and cellular processes
8094	Cre12.g521950	K14347	4147	Exosome
8095	Cre12.g522350	K01867	9122	Translation
8096	Cre12.g522350	K01867	9181	Protein families: metabolism
8097	Cre12.g522350	K01867	9182	Protein families: genetic information processing
8098	Cre12.g522450	K14005	9123	"Folding	 sorting and degradation"
8099	Cre12.g522450	K14005	9182	Protein families: genetic information processing
8152	Cre12.g523500	K13989	9123	"Folding	 sorting and degradation"
8156	Cre12.g524100	K12882	9121	Transcription
8157	Cre12.g524100	K12882	9122	Translation
8158	Cre12.g524100	K12882	3015	mRNA surveillance pathway
8159	Cre12.g524100	K12882	9182	Protein families: genetic information processing
8160	Cre12.g524100	K12882	3041	Spliceosome
8164	Cre12.g524200	K12947	9123	"Folding	 sorting and degradation"
8165	Cre12.g524350	K10903	9143	Cell growth and death
8166	Cre12.g524350	K10903	9182	Protein families: genetic information processing
8168	Cre12.g524700	K18551	9108	Metabolism of cofactors and vitamins
8175	Cre12.g525650	K11717	9106	Metabolism of other amino acids
8176	Cre12.g525700	K01764	9108	Metabolism of cofactors and vitamins
8177	Cre12.g526750	K12876	9121	Transcription
8178	Cre12.g526750	K12876	9122	Translation
8179	Cre12.g526750	K12876	3015	mRNA surveillance pathway
8180	Cre12.g526750	K12876	9182	Protein families: genetic information processing
8181	Cre12.g526750	K12876	3041	Spliceosome
8182	Cre12.g526800	K00033	9101	Carbohydrate metabolism
8183	Cre12.g526800	K00033	9106	Metabolism of other amino acids
8185	Cre12.g526950	K03130	9121	Transcription
8186	Cre12.g526950	K03130	9172	Infectious diseases: Viral
8187	Cre12.g526950	K03130	9182	Protein families: genetic information processing
8188	Cre12.g526950	K03130	3036	Chromosome and associated proteins
8189	Cre12.g527000	K13412	9159	Environmental adaptation
8190	Cre12.g527000	K13412	9174	Infectious diseases: Parasitic
8191	Cre12.g527000	K13412	9181	Protein families: metabolism
8245	Cre12.g527500	K04508	9132	Signal transduction
8246	Cre12.g527500	K04508	4310	Wnt signaling pathway
8247	Cre12.g527600	K12865	9121	Transcription
8248	Cre12.g527600	K12865	9182	Protein families: genetic information processing
8255	Cre12.g528200	K10742	9124	Replication and repair
8256	Cre12.g528200	K10742	9182	Protein families: genetic information processing
8260	Cre12.g528550	K12343	9103	Lipid metabolism
8261	Cre12.g528700	K01695	9105	Amino acid metabolism
8262	Cre12.g528700	K01695	400	"Phenylalanine	 tyrosine and tryptophan biosynthesis"
8268	Cre12.g529100	K03661	9102	Energy metabolism
8269	Cre12.g529100	K03661	9141	Transport and catabolism
8270	Cre12.g529100	K03661	4142	Lysosome
8271	Cre12.g529100	K03661	9156	Nervous system
8272	Cre12.g529100	K03661	9163	Immune diseases
8273	Cre12.g529100	K03661	9171	Infectious diseases: Bacterial
8274	Cre12.g529100	K03661	5120	Epithelial cell signaling in Helicobacter pylori infection
8275	Cre12.g529100	K03661	5152	Tuberculosis
8276	Cre12.g529100	K03661	9172	Infectious diseases: Viral
8281	Cre12.g529500	K14857	9182	Protein families: genetic information processing
8287	Cre12.g529950	K03260	9122	Translation
8288	Cre12.g529950	K03260	9166	Cardiovascular diseases
8289	Cre12.g529950	K03260	9182	Protein families: genetic information processing
8290	Cre12.g529950	K03260	3012	Translation factors
8293	Cre12.g530350	K07238	9183	Protein families: signaling and cellular processes
8295	Cre12.g530550	K04718	9103	Lipid metabolism
8296	Cre12.g530550	K04718	9132	Signal transduction
8297	Cre12.g530550	K04718	4371	Apelin signaling pathway
8298	Cre12.g530550	K04718	4020	Calcium signaling pathway
8299	Cre12.g530550	K04718	4072	Phospholipase D signaling pathway
8300	Cre12.g530550	K04718	4071	Sphingolipid signaling pathway
8301	Cre12.g530550	K04718	9151	Immune system
8302	Cre12.g530550	K04718	9171	Infectious diseases: Bacterial
8325	Cre12.g531100	K02738	9123	"Folding	 sorting and degradation"
8326	Cre12.g531100	K02738	9181	Protein families: metabolism
8327	Cre12.g531100	K02738	9182	Protein families: genetic information processing
8333	Cre12.g531400	K16478	9182	Protein families: genetic information processing
8376	Cre12.g535900	K07942	9182	Protein families: genetic information processing
8377	Cre12.g535900	K07942	9183	Protein families: signaling and cellular processes
8389	Cre12.g537100	K01873	9122	Translation
8390	Cre12.g537100	K01873	9181	Protein families: metabolism
8391	Cre12.g537100	K01873	9182	Protein families: genetic information processing
8395	Cre12.g537400	K08850	9181	Protein families: metabolism
8396	Cre12.g537400	K08850	9182	Protein families: genetic information processing
8408	Cre12.g538150	K05019	9122	Translation
8411	Cre12.g538350	K19054	9108	Metabolism of cofactors and vitamins
8412	Cre12.g538350	K19054	9182	Protein families: genetic information processing
8416	Cre12.g538450	K00993	9103	Lipid metabolism
8417	Cre12.g538450	K00993	565	Ether lipid metabolism
8418	Cre12.g538450	K00993	9106	Metabolism of other amino acids
8429	Cre12.g540200	K12823	9121	Transcription
8430	Cre12.g540200	K12823	9161	Cancers: Overview
8431	Cre12.g540200	K12823	5205	Proteoglycans in cancer
8432	Cre12.g540200	K12823	9182	Protein families: genetic information processing
8433	Cre12.g540200	K12823	3009	Ribosome biogenesis
8436	Cre12.g540400	K12606	9123	"Folding	 sorting and degradation"
8437	Cre12.g540400	K12606	9182	Protein families: genetic information processing
8439	Cre12.g541750	K15745	9109	Metabolism of terpenoids and polyketides
8440	Cre12.g541800	K01322	9152	Endocrine system
8441	Cre12.g541800	K01322	9181	Protein families: metabolism
8462	Cre12.g542850	K08967	9105	Amino acid metabolism
8465	Cre12.g543100	K03256	9182	Protein families: genetic information processing
8486	Cre12.g543450	K03868	9123	"Folding	 sorting and degradation"
8487	Cre12.g543450	K03868	4120	Ubiquitin mediated proteolysis
8488	Cre12.g543450	K03868	9124	Replication and repair
8489	Cre12.g543450	K03868	9132	Signal transduction
8490	Cre12.g543450	K03868	4341	Hedgehog signaling pathway - fly
8491	Cre12.g543450	K03868	4350	TGF-beta signaling pathway
8492	Cre12.g543450	K03868	4066	HIF-1 signaling pathway
8493	Cre12.g543450	K03868	9143	Cell growth and death
8494	Cre12.g543450	K03868	4111	Cell cycle - yeast
8495	Cre12.g543450	K03868	4114	Oocyte meiosis
8496	Cre12.g543450	K03868	9159	Environmental adaptation
8497	Cre12.g543450	K03868	9161	Cancers: Overview
8498	Cre12.g543450	K03868	9162	Cancers: Specific types
8499	Cre12.g543450	K03868	9172	Infectious diseases: Viral
8500	Cre12.g543450	K03868	9182	Protein families: genetic information processing
8501	Cre12.g543450	K03868	3400	DNA repair and recombination proteins
8504	Cre12.g544400	K08838	9181	Protein families: metabolism
8505	Cre12.g544400	K08838	9182	Protein families: genetic information processing
8506	Cre12.g545000	K16615	9183	Protein families: signaling and cellular processes
8507	Cre12.g545101	K00106	9104	Nucleotide metabolism
8508	Cre12.g545101	K00106	9110	Biosynthesis of other secondary metabolites
8509	Cre12.g545101	K00106	9111	Xenobiotics biodegradation and metabolism
8510	Cre12.g545101	K00106	9141	Transport and catabolism
8511	Cre12.g545101	K00106	9183	Protein families: signaling and cellular processes
8529	Cre12.g548250	K13216	9181	Protein families: metabolism
8530	Cre12.g548250	K13216	9182	Protein families: genetic information processing
8561	Cre12.g550400	K03676	9182	Protein families: genetic information processing
8562	Cre12.g550600	K13347	9141	Transport and catabolism
8569	Cre12.g550900	K12385	9141	Transport and catabolism
8570	Cre12.g550900	K12385	9154	Digestive system
8571	Cre12.g550900	K12385	9183	Protein families: signaling and cellular processes
8573	Cre12.g551500	K03686	9182	Protein families: genetic information processing
8574	Cre12.g551500	K03686	3029	Mitochondrial biogenesis
8575	Cre12.g551550	K15255	9182	Protein families: genetic information processing
8576	Cre12.g551550	K15255	3029	Mitochondrial biogenesis
8583	Cre12.g553050	K14313	9122	Translation
8584	Cre12.g553050	K14313	9182	Protein families: genetic information processing
8595	Cre12.g553750	K13095	9182	Protein families: genetic information processing
8599	Cre12.g554700	K08517	9123	"Folding	 sorting and degradation"
8600	Cre12.g554700	K08517	9141	Transport and catabolism
8601	Cre12.g554700	K08517	9171	Infectious diseases: Bacterial
8602	Cre12.g554700	K08517	9182	Protein families: genetic information processing
8604	Cre12.g554850	K03671	9151	Immune system
8605	Cre12.g554850	K03671	9166	Cardiovascular diseases
8606	Cre12.g554850	K03671	9182	Protein families: genetic information processing
8633	Cre12.g556400	K08066	9151	Immune system
8634	Cre12.g556400	K08066	9171	Infectious diseases: Bacterial
8635	Cre12.g556400	K08066	9182	Protein families: genetic information processing
8648	Cre12.g556911	K10865	9124	Replication and repair
8649	Cre12.g556911	K10865	3450	Non-homologous end-joining
8650	Cre12.g556911	K10865	9143	Cell growth and death
8651	Cre12.g556911	K10865	9182	Protein families: genetic information processing
8652	Cre12.g556911	K10865	3400	DNA repair and recombination proteins
8664	Cre12.g557252	K18985	9171	Infectious diseases: Bacterial
8665	Cre12.g557252	K18985	5100	Bacterial invasion of epithelial cells
8666	Cre12.g557400	K10838	9124	Replication and repair
8667	Cre12.g557400	K10838	9182	Protein families: genetic information processing
8673	Cre12.g557900	K01824	9103	Lipid metabolism
8674	Cre12.g557950	K09528	9182	Protein families: genetic information processing
8675	Cre12.g557950	K09528	3110	Chaperones and folding catalysts
8676	Cre12.g558000	K02990	9122	Translation
8677	Cre12.g558000	K02990	9182	Protein families: genetic information processing
8678	Cre12.g558000	K02990	3029	Mitochondrial biogenesis
8687	Cre12.g558650	K03680	9122	Translation
8688	Cre12.g558650	K03680	9182	Protein families: genetic information processing
8705	Cre12.g559800	K00799	9106	Metabolism of other amino acids
8706	Cre12.g559800	K00799	9111	Xenobiotics biodegradation and metabolism
8707	Cre12.g559800	K00799	982	Drug metabolism - cytochrome P450
8708	Cre12.g559800	K00799	983	Drug metabolism - other enzymes
8709	Cre12.g559800	K00799	9161	Cancers: Overview
8710	Cre12.g559800	K00799	5204	Chemical carcinogenesis
8711	Cre12.g559800	K00799	9162	Cancers: Specific types
8712	Cre12.g559800	K00799	9166	Cardiovascular diseases
8713	Cre12.g559800	K00799	9176	Drug resistance: Antineoplastic
8714	Cre12.g559800	K00799	9183	Protein families: signaling and cellular processes
8715	Cre12.g559850	K12880	9121	Transcription
8716	Cre12.g559850	K12880	9122	Translation
8717	Cre12.g559850	K12880	9182	Protein families: genetic information processing
8718	Cre12.g559850	K12880	3041	Spliceosome
8719	Cre12.g560150	K07874	9171	Infectious diseases: Bacterial
8720	Cre12.g560150	K07874	9182	Protein families: genetic information processing
8721	Cre12.g560150	K07874	9183	Protein families: signaling and cellular processes
8722	Cre12.g560150	K07874	4031	GTP-binding proteins
8724	Cre12.g560300	K12741	9121	Transcription
8725	Cre12.g560300	K12741	9182	Protein families: genetic information processing
8726	Cre12.g560300	K12741	3041	Spliceosome
8732	Cre12.g560600	K00858	9108	Metabolism of cofactors and vitamins
8739	Cre12.g561550	K05661	9131	Membrane transport
